Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
,,,,,,,,,,,,,
20,Thu,5/5/2022,18:00 (19:00),Salernitana,2.4,2–1,1.4,Venezia,"22,200",Stadio Arechi,Maurizio Mariani,Match Report,
,,,,,,,,,,,,,
36,Fri,5/6/2022,18:45 (19:45),Inter,4.4,4–2,0.4,Empoli,"69,959",Stadio Giuseppe Meazza,Gianluca Manganiello,Match Report,
36,Fri,5/6/2022,21:00 (22:00),Genoa,3.1,2–1,1.8,Juventus,"18,762",Stadio Comunale Luigi Ferraris,Simone Sozza,Match Report,
36,Sat,5/7/2022,15:00 (16:00),Torino,0.6,0–1,1.6,Napoli,"14,619",Stadio Olimpico di Torino,Alessandro Prontera,Match Report,
36,Sat,5/7/2022,18:00 (19:00),Sassuolo,2,1–1,2.2,Udinese,"7,460",Mapei Stadium - Città del Tricolore,Matteo Marcenaro,Match Report,
36,Sat,5/7/2022,20:45 (21:45),Lazio,1.8,2–0,0.8,Sampdoria,"31,000",Stadio Olimpico,Davide Massa,Match Report,
36,Sun,5/8/2022,12:30 (13:30),Spezia,0.9,1–3,1.9,Atalanta,"9,000",Stadio Alberto Picco,Fabio Maresca,Match Report,
36,Sun,5/8/2022,15:00 (16:00),Venezia,3.2,4–3,2.6,Bologna,"6,674",Stadio Pierluigi Penzo,Livio Marinelli,Match Report,
36,Sun,5/8/2022,18:00 (19:00),Salernitana,1.5,1–1,0.6,Cagliari,"28,048",Stadio Arechi,Marco Di Bello,Match Report,
36,Sun,5/8/2022,20:45 (21:45),Hellas Verona,1.1,1–3,3.1,Milan,"30,154",Stadio Marc'Antonio Bentegodi,Daniele Doveri,Match Report,
36,Mon,5/9/2022,20:45 (21:45),Fiorentina,1.5,2–0,0.6,Roma,"29,580",Stadio Artemio Franchi,Marco Guida,Match Report,
,,,,,,,,,,,,,
37,Sat,5/14/2022,15:00 (16:00),Empoli,1.9,1–1,3.8,Salernitana,"7,000",Stadio Carlo Castellani,Davide Massa,Match Report,
37,Sat,5/14/2022,18:00 (19:00),Udinese,1.7,2–3,2.3,Spezia,"20,950",Dacia Arena,Gianluca Aureliano,Match Report,
37,Sat,5/14/2022,18:00 (19:00),Hellas Verona,1,0–1,0.8,Torino,"24,001",Stadio Marc'Antonio Bentegodi,Giacomo Camplone,Match Report,
37,Sat,5/14/2022,20:45 (21:45),Roma,3.4,1–1,0.3,Venezia,"63,243",Stadio Olimpico,Simone Sozza,Match Report,
37,Sun,5/15/2022,12:30 (13:30),Bologna,1.6,1–3,1.7,Sassuolo,"19,794",Stadio Renato Dall'Ara,Davide Ghersini,Match Report,
37,Sun,5/15/2022,15:00 (16:00),Napoli,2.5,3–0,1.2,Genoa,"54,000",Stadio Diego Armando Maradona,Michael Fabbri,Match Report,
37,Sun,5/15/2022,18:00 (19:00),Milan,1.9,2–0,0.9,Atalanta,"73,304",Stadio Giuseppe Meazza,Daniele Orsato,Match Report,
37,Sun,5/15/2022,20:45 (21:45),Cagliari,0.7,1–3,2.9,Inter,"15,443",Unipol Domus,Daniele Doveri,Match Report,
37,Mon,5/16/2022,18:30 (19:30),Sampdoria,1.6,4–1,1.6,Fiorentina,"21,331",Stadio Comunale Luigi Ferraris,Maurizio Mariani,Match Report,
37,Mon,5/16/2022,20:45 (21:45),Juventus,0.7,2–2,1.4,Lazio,"40,515",Allianz Stadium,Giovanni Ayroldi,Match Report,
,,,,,,,,,,,,,
38,Fri,5/20/2022,20:45 (21:45),Torino,0.9,0–3,2.8,Roma,"16,730",Stadio Olimpico di Torino,Massimiliano Irrati,Match Report,
38,Sat,5/21/2022,17:15 (18:15),Genoa,1.4,0–1,1,Bologna,"17,768",Stadio Comunale Luigi Ferraris,Gianpiero Miele,Match Report,
38,Sat,5/21/2022,20:45 (21:45),Atalanta,3.7,0–1,0.3,Empoli,"17,654",Stadio Atleti Azzurri d'Italia,Rosario Abisso,Match Report,
38,Sat,5/21/2022,20:45 (21:45),Lazio,3.4,3–3,1.9,Hellas Verona,"50,000",Stadio Olimpico,Andrea Colombo,Match Report,
38,Sat,5/21/2022,20:45 (21:45),Fiorentina,1.8,2–0,0.1,Juventus,"34,831",Stadio Artemio Franchi,Daniele Chiffi,Match Report,
38,Sun,5/22/2022,12:30 (13:30),Spezia,2.1,0–3,1.2,Napoli,"10,000",Stadio Alberto Picco,Matteo Marchetti,Match Report,
38,Sun,5/22/2022,18:00 (19:00),Sassuolo,0.5,0–3,3.3,Milan,"21,584",Mapei Stadium - Città del Tricolore,Daniele Doveri,Match Report,
38,Sun,5/22/2022,18:00 (19:00),Inter,3.5,3–0,1,Sampdoria,"71,109",Stadio Giuseppe Meazza,Marco Di Bello,Match Report,
38,Sun,5/22/2022,21:00 (22:00),Venezia,0.9,0–0,2.3,Cagliari,"5,654",Stadio Pierluigi Penzo,Fabio Maresca,Match Report,
38,Sun,5/22/2022,21:00 (22:00),Salernitana,1.9,0–4,2.6,Udinese,"29,739",Stadio Arechi,Daniele Orsato,Match Report,
