Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
36,Sat,5/11/2019,15:00 (16:00),Atalanta,1.6,2–1,1.8,Genoa,"12,000",Stadio Atleti Azzurri d'Italia,Massimiliano Irrati,Match Report,
36,Sat,5/11/2019,18:00 (19:00),Cagliari,1.4,1–2,1.7,Lazio,"16,179",Sardegna Arena,Michael Fabbri,Match Report,
36,Sat,5/11/2019,20:30 (21:30),Fiorentina,0.9,0–1,0.8,Milan,"33,250",Stadio Artemio Franchi,Maurizio Mariani,Match Report,
36,Sun,5/12/2019,12:30 (13:30),Torino,3.6,3–2,1,Sassuolo,"25,360",Stadio Olimpico di Torino,Piero Giacomelli,Match Report,
36,Sun,5/12/2019,15:00 (16:00),Frosinone,1.8,1–3,2,Udinese,"12,261",Stadio Benito Stirpe,Fabrizio Pasqua,Match Report,
36,Sun,5/12/2019,15:00 (16:00),Sampdoria,1.8,1–2,2.1,Empoli,"19,034",Stadio Comunale Luigi Ferraris,Daniele Doveri,Match Report,
36,Sun,5/12/2019,18:00 (19:00),SPAL,2.1,1–2,1.7,Napoli,"14,175",Stadio Paolo Mazza,Eugenio Abbattista,Match Report,
36,Sun,5/12/2019,20:30 (21:30),Roma,1.4,2–0,1,Juventus,"50,825",Stadio Olimpico,Davide Massa,Match Report,
36,Mon,5/13/2019,19:00 (20:00),Bologna,1.5,4–1,0.6,Parma,"20,656",Stadio Renato Dall'Ara,Luca Pairetto,Match Report,
36,Mon,5/13/2019,21:00 (22:00),Inter,1.8,2–0,0.2,Chievo,"57,855",Stadio Giuseppe Meazza,Paolo Valeri,Match Report,
,,,,,,,,,,,,,
37,Sat,5/18/2019,15:00 (16:00),Udinese,0.8,3–2,1.1,SPAL,"24,614",Dacia Arena,Michael Fabbri,Match Report,
37,Sat,5/18/2019,18:00 (19:00),Genoa,2.2,1–1,0.4,Cagliari,"22,768",Stadio Comunale Luigi Ferraris,Paolo Valeri,Match Report,
37,Sat,5/18/2019,20:30 (21:30),Sassuolo,1.1,0–0,1.9,Roma,"12,914",Stadio Città del Tricolore,Fabio Maresca,Match Report,
37,Sun,5/19/2019,12:30 (13:30),Chievo,0.7,0–0,0.8,Sampdoria,"10,000",Stadio Marc'Antonio Bentegodi,Gianluca Aureliano,Match Report,
37,Sun,5/19/2019,15:00 (16:00),Parma,0.6,1–0,1.1,Fiorentina,"17,333",Stadio Ennio Tardini,Piero Giacomelli,Match Report,
37,Sun,5/19/2019,15:00 (16:00),Empoli,2.6,4–1,1.1,Torino,"10,344",Stadio Carlo Castellani,Paolo Mazzoleni,Match Report,
37,Sun,5/19/2019,18:00 (19:00),Milan,1.7,2–0,2.2,Frosinone,"61,765",Stadio Giuseppe Meazza,Gianluca Manganiello,Match Report,
37,Sun,5/19/2019,20:30 (21:30),Juventus,1,1–1,1.3,Atalanta,"39,531",Allianz Stadium,Gianluca Rocchi,Match Report,
37,Sun,5/19/2019,20:30 (21:30),Napoli,1.2,4–1,2.2,Inter,"25,445",Stadio San Paolo,Daniele Doveri,Match Report,
37,Mon,5/20/2019,20:30 (21:30),Lazio,2.1,3–3,2.6,Bologna,"25,000",Stadio Olimpico,Fabrizio Pasqua,Match Report,
,,,,,,,,,,,,,
38,Sat,5/25/2019,18:00 (19:00),Frosinone,0.8,0–0,0.1,Chievo,"12,167",Stadio Benito Stirpe,Antonio Di Martino,Match Report,
38,Sat,5/25/2019,20:30 (21:30),Bologna,1,3–2,1.9,Napoli,"19,351",Stadio Renato Dall'Ara,Aleandro Di Paolo,Match Report,
38,Sun,5/26/2019,15:00 (16:00),Torino,2.2,3–1,1,Lazio,"24,428",Stadio Olimpico di Torino,Rosario Abisso,Match Report,
38,Sun,5/26/2019,18:00 (19:00),Sampdoria,0.7,2–0,0.5,Juventus,"22,856",Stadio Comunale Luigi Ferraris,Luigi Nasca,Match Report,
38,Sun,5/26/2019,20:30 (21:30),SPAL,0.6,2–3,1.8,Milan,"16,146",Stadio Paolo Mazza,Paolo Valeri,Match Report,
38,Sun,5/26/2019,20:30 (21:30),Atalanta,2.1,3–1,0.7,Sassuolo,"14,376",Stadio Atleti Azzurri d'Italia,Daniele Doveri,Match Report,
38,Sun,5/26/2019,20:30 (21:30),Inter,2.8,2–1,2.1,Empoli,"68,051",Stadio Giuseppe Meazza,Luca Banti,Match Report,
38,Sun,5/26/2019,20:30 (21:30),Roma,1.7,2–1,1,Parma,"62,304",Stadio Olimpico,Paolo Mazzoleni,Match Report,
38,Sun,5/26/2019,20:30 (21:30),Cagliari,3.1,1–2,0.6,Udinese,"15,378",Sardegna Arena,Manuel Volpi,Match Report,
38,Sun,5/26/2019,20:30 (21:30),Fiorentina,0.3,0–0,0.1,Genoa,"37,527",Stadio Artemio Franchi,Daniele Orsato,Match Report,
