Round,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,34,Sun,4/22/2018,17:00 (18:00),Saint-Étienne,2.1,2–1,0.8,Troyes,"31,692",Stade Geoffroy-Guichard,Stéphane Jochem,Match Report,
Regular season,34,Sun,4/22/2018,21:00 (22:00),Bordeaux,1.2,0–1,0.8,Paris S-G,"41,290",Stade Matmut-Atlantique,Antony Gautier,Match Report,
,,,,,,,,,,,,,,
Regular season,33,Wed,4/25/2018,18:45 (19:45),Caen,0.3,0–0,0.6,Toulouse,"18,658",Stade Michel d'Ornano,Benoît Millot,Match Report,
,,,,,,,,,,,,,,
Regular season,35,Fri,4/27/2018,20:45 (21:45),Montpellier,1.7,0–1,1.4,Saint-Étienne,"15,814",Stade de la Mosson,Thomas Léonard,Match Report,
Regular season,35,Sat,4/28/2018,17:00 (18:00),Lyon,2.7,2–0,0.5,Nantes,"50,443",Groupama Stadium,Antony Gautier,Match Report,
Regular season,35,Sat,4/28/2018,20:00 (21:00),Troyes,1.1,3–1,0.6,Caen,"14,019",Stade de l'Aube,Hakim Ben El Hadj Salem,Match Report,
Regular season,35,Sat,4/28/2018,20:00 (21:00),Monaco,0.8,0–0,0.7,Amiens,"8,164",Stade Louis II.,Mikael Lesage,Match Report,
Regular season,35,Sat,4/28/2018,20:00 (21:00),Bordeaux,1.9,3–1,1.4,Dijon,"22,584",Stade Matmut-Atlantique,Johan Hamel,Match Report,
Regular season,35,Sat,4/28/2018,20:00 (21:00),Strasbourg,1,1–1,1.3,Nice,"25,386",Stade de la Meinau,Amaury Delerue,Match Report,
Regular season,35,Sat,4/28/2018,20:00 (21:00),Lille,2.1,3–1,0.8,Metz,"38,429",Stade Pierre-Mauroy,François Letexier,Match Report,
Regular season,35,Sun,4/29/2018,15:00 (16:00),Rennes,1.7,2–1,1,Toulouse,"20,138",Roazhon Park,Stéphane Jochem,Match Report,
Regular season,35,Sun,4/29/2018,17:00 (18:00),Angers,1.1,1–1,2,Marseille,"15,794",Stade Raymond Kopa,Nicolas Rainville,Match Report,
Regular season,35,Sun,4/29/2018,21:00 (22:00),Paris S-G,2.1,2–2,2,Guingamp,"47,759",Parc des Princes,Sébastien Moreira,Match Report,
,,,,,,,,,,,,,,
Regular season,36,Fri,5/4/2018,20:45 (21:45),Amiens,0.6,2–2,2.2,Paris S-G,"11,676",Stade de la Licorne,Hakim Ben El Hadj Salem,Match Report,
Regular season,36,Sun,5/6/2018,15:00 (16:00),Saint-Étienne,2.2,1–3,2.4,Bordeaux,"33,741",Stade Geoffroy-Guichard,Sébastien Moreira,Match Report,
Regular season,36,Sun,5/6/2018,16:30 (17:30),Lyon,1.5,3–0,1.3,Troyes,"54,274",Groupama Stadium,Nicolas Rainville,Match Report,
Regular season,36,Sun,5/6/2018,17:00 (18:00),Toulouse,0.8,2–3,2.8,Lille,"26,251",Stadium Municipal,Clément Turpin,Match Report,
Regular season,36,Sun,5/6/2018,17:00 (18:00),Metz,1.4,1–2,1.9,Angers,"13,295",Stade Saint-Symphorien,Olivier Thual,Match Report,
Regular season,36,Sun,5/6/2018,17:00 (18:00),Nantes,1.2,0–2,0.5,Montpellier,"19,895",Stade de la Beaujoire - Louis Fonteneau,Franck Schneider,Match Report,
Regular season,36,Sun,5/6/2018,17:00 (18:00),Rennes,2.6,2–1,0.8,Strasbourg,"23,554",Roazhon Park,Benoît Millot,Match Report,
Regular season,36,Sun,5/6/2018,17:00 (18:00),Dijon,2.3,3–1,0.5,Guingamp,"13,157",Stade Gaston Gérard,Karim Abed,Match Report,
Regular season,36,Sun,5/6/2018,17:00 (18:00),Caen,1.3,1–2,1.3,Monaco,"17,468",Stade Michel d'Ornano,Ruddy Buquet,Match Report,
Regular season,36,Sun,5/6/2018,21:05 (22:05),Marseille,2,2–1,0.9,Nice,"51,443",Orange Vélodrome,Antony Gautier,Match Report,
,,,,,,,,,,,,,,
Regular season,37,Fri,5/11/2018,20:45 (21:45),Guingamp,3.4,3–3,1.8,Marseille,"18,378",Stade du Roudourou,Amaury Delerue,Match Report,
Regular season,37,Sat,5/12/2018,21:00 (22:00),Strasbourg,1,3–2,1.1,Lyon,"25,503",Stade de la Meinau,Clément Turpin,Match Report,
Regular season,37,Sat,5/12/2018,21:00 (22:00),Montpellier,0.8,1–1,0.4,Troyes,"12,125",Stade de la Mosson,François Letexier,Match Report,
Regular season,37,Sat,5/12/2018,21:00 (22:00),Bordeaux,2.6,4–2,0.9,Toulouse,"38,630",Stade Matmut-Atlantique,Ruddy Buquet,Match Report,
Regular season,37,Sat,5/12/2018,21:00 (22:00),Amiens,1.5,2–0,1.3,Metz,"10,969",Stade de la Licorne,Johan Hamel,Match Report,
Regular season,37,Sat,5/12/2018,21:00 (22:00),Lille,2.3,2–1,1.6,Dijon,"46,342",Stade Pierre-Mauroy,Nicolas Rainville,Match Report,
Regular season,37,Sat,5/12/2018,21:00 (22:00),Nice,2.3,4–1,0.7,Caen,"22,570",Stade de Nice,Franck Schneider,Match Report,
Regular season,37,Sat,5/12/2018,21:00 (22:00),Paris S-G,1,0–2,1.1,Rennes,"47,352",Parc des Princes,Jérôme Brisard,Match Report,
Regular season,37,Sat,5/12/2018,21:00 (22:00),Angers,0.7,0–2,1,Nantes,"15,567",Stade Raymond Kopa,Benoît Millot,Match Report,
Regular season,37,Sat,5/12/2018,21:00 (22:00),Monaco,2.2,1–0,0.7,Saint-Étienne,"10,742",Stade Louis II.,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,38,Sat,5/19/2018,21:00 (22:00),Saint-Étienne,1.9,5–0,0.5,Lille,"22,665",Stade Geoffroy-Guichard,François Letexier,Match Report,
Regular season,38,Sat,5/19/2018,21:00 (22:00),Caen,0.9,0–0,1.1,Paris S-G,"19,999",Stade Michel d'Ornano,Antony Gautier,Match Report,
Regular season,38,Sat,5/19/2018,21:00 (22:00),Dijon,0.7,2–1,2.1,Angers,"14,270",Stade Gaston Gérard,Thomas Léonard,Match Report,
Regular season,38,Sat,5/19/2018,21:00 (22:00),Marseille,2.5,2–1,0.6,Amiens,"56,120",Orange Vélodrome,Jérôme Brisard,Match Report,
Regular season,38,Sat,5/19/2018,21:00 (22:00),Rennes,0.5,1–1,0.7,Montpellier,"28,126",Roazhon Park,Karim Abed,Match Report,
Regular season,38,Sat,5/19/2018,21:00 (22:00),Nantes,0.6,1–0,0.5,Strasbourg,"19,595",Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,Match Report,
Regular season,38,Sat,5/19/2018,21:00 (22:00),Metz,0.4,0–4,1.9,Bordeaux,"12,400",Stade Saint-Symphorien,Hakim Ben El Hadj Salem,Match Report,
Regular season,38,Sat,5/19/2018,21:00 (22:00),Lyon,2.3,3–2,1.1,Nice,"56,953",Groupama Stadium,Benoît Bastien,Match Report,
Regular season,38,Sat,5/19/2018,21:00 (22:00),Toulouse,2.1,2–1,0.7,Guingamp,"24,306",Stadium Municipal,Mikael Lesage,Match Report,
Regular season,38,Sat,5/19/2018,21:00 (22:00),Troyes,0.9,0–3,2.5,Monaco,"14,585",Stade de l'Aube,Clément Turpin,Match Report,
,,,,,,,,,,,,,,
French 1/2 Relegation/Promotion Playoffs,,Wed,5/23/2018,20:45 (21:45),Ajaccio,,0–3,,Toulouse,,Stade de la Mosson,,Match Report,Leg 1 of 2
French 1/2 Relegation/Promotion Playoffs,,Sun,5/27/2018,21:00 (22:00),Toulouse,,1–0,,Ajaccio,"25,487",Stadium Municipal,,Match Report,Leg 2 of 2; Toulouse won
