Round,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,36,Fri,5/7/2021,21:00 (22:00),Lens,1.5,0–3,1.3,Lille,,Stade Bollaert-Delelis,Clément Turpin,Match Report,
Regular season,36,Sat,5/8/2021,13:00 (14:00),Nantes,2,3–0,0.8,Bordeaux,,Stade de la Beaujoire - Louis Fonteneau,Benoît Millot,Match Report,
Regular season,36,Sat,5/8/2021,17:00 (18:00),Lyon,4.3,4–1,0.6,Lorient,,Groupama Stadium,Mikael Lesage,Match Report,
Regular season,36,Sun,5/9/2021,13:00 (14:00),Saint-Étienne,1.4,1–0,1.6,Marseille,,Stade Geoffroy-Guichard,Johan Hamel,Match Report,
Regular season,36,Sun,5/9/2021,15:00 (16:00),Nice,2.9,3–2,0.9,Brest,,Stade de Nice,Thomas Léonard,Match Report,
Regular season,36,Sun,5/9/2021,15:00 (16:00),Angers,1.9,3–0,0.3,Dijon,,Stade Raymond Kopa,Jérôme Brisard,Match Report,
Regular season,36,Sun,5/9/2021,15:00 (16:00),Strasbourg,1.8,2–3,0.7,Montpellier,,Stade de la Meinau,Jérôme Miguelgorry,Match Report,
Regular season,36,Sun,5/9/2021,15:00 (16:00),Metz,0.7,0–3,1.9,Nîmes,,Stade Saint-Symphorien,François Letexier,Match Report,
Regular season,36,Sun,5/9/2021,17:05 (18:05),Reims,0.4,0–1,0.9,Monaco,,Stade Auguste-Delaune II,Antony Gautier,Match Report,
Regular season,36,Sun,5/9/2021,21:00 (22:00),Rennes,1,1–1,1.6,Paris S-G,,Roazhon Park,Ruddy Buquet,Match Report,
,,,,,,,,,,,,,,
Regular season,37,Sun,5/16/2021,21:00 (22:00),Montpellier,0.6,0–0,1.5,Brest,,Stade de la Mosson,Aurélien Petit,Match Report,
Regular season,37,Sun,5/16/2021,21:00 (22:00),Monaco,1.4,2–1,0.4,Rennes,,Stade Louis II.,Benoît Bastien,Match Report,
Regular season,37,Sun,5/16/2021,21:00 (22:00),Dijon,1.1,0–4,1.9,Nantes,,Stade Gaston Gérard,Karim Abed,Match Report,
Regular season,37,Sun,5/16/2021,21:00 (22:00),Nice,0.9,0–2,1.9,Strasbourg,,Stade de Nice,Mikael Lesage,Match Report,
Regular season,37,Sun,5/16/2021,21:00 (22:00),Lorient,1.4,2–1,0.1,Metz,,Stade Yves Allainmat - Le Moustoir,Florent Batta,Match Report,
Regular season,37,Sun,5/16/2021,21:00 (22:00),Bordeaux,2.5,3–0,1.3,Lens,,Stade Matmut-Atlantique,Eric Wattellier,Match Report,
Regular season,37,Sun,5/16/2021,21:00 (22:00),Paris S-G,3.6,4–0,0.1,Reims,,Parc des Princes,Clément Turpin,Match Report,
Regular season,37,Sun,5/16/2021,21:00 (22:00),Nîmes,1,2–5,2.4,Lyon,,Stade des Costières,Ruddy Buquet,Match Report,
Regular season,37,Sun,5/16/2021,21:00 (22:00),Lille,1,0–0,0.4,Saint-Étienne,,Stade Pierre-Mauroy,Jérôme Brisard,Match Report,
Regular season,37,Sun,5/16/2021,21:00 (22:00),Marseille,2.4,3–2,1.7,Angers,,Orange Vélodrome,Franck Schneider,Match Report,
,,,,,,,,,,,,,,
Regular season,38,Sun,5/23/2021,21:00 (22:00),Reims,1,1–2,1.1,Bordeaux,,Stade Auguste-Delaune II,Jérôme Brisard,Match Report,
Regular season,38,Sun,5/23/2021,21:00 (22:00),Nantes,1.8,1–2,1.1,Montpellier,,Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,Match Report,
Regular season,38,Sun,5/23/2021,21:00 (22:00),Angers,0.6,1–2,1.6,Lille,,Stade Raymond Kopa,Benoît Bastien,Match Report,
Regular season,38,Sun,5/23/2021,21:00 (22:00),Strasbourg,0.3,1–1,0.4,Lorient,,Stade de la Meinau,Stéphanie Frappart,Match Report,
Regular season,38,Sun,5/23/2021,21:00 (22:00),Metz,1.1,1–1,1.3,Marseille,,Stade Saint-Symphorien,Hakim Ben El Hadj Salem,Match Report,
Regular season,38,Sun,5/23/2021,21:00 (22:00),Rennes,1.2,2–0,0.6,Nîmes,,Roazhon Park,Willy Delajod,Match Report,
Regular season,38,Sun,5/23/2021,21:00 (22:00),Saint-Étienne,1.4,0–1,1.3,Dijon,,Stade Geoffroy-Guichard,Antony Gautier,Match Report,
Regular season,38,Sun,5/23/2021,21:00 (22:00),Lyon,1.4,2–3,1.6,Nice,,Groupama Stadium,Benoît Millot,Match Report,
Regular season,38,Sun,5/23/2021,21:00 (22:00),Lens,0.2,0–0,1.5,Monaco,,Stade Bollaert-Delelis,Jérémie Pignard,Match Report,
Regular season,38,Sun,5/23/2021,21:00 (22:00),Brest,1.4,0–2,2.4,Paris S-G,,Stade Francis-Le Blé,Mikael Lesage,Match Report,
,,,,,,,,,,,,,,
French 1/2 Relegation/Promotion Playoff,,Thu,5/27/2021,20:45 (21:45),Toulouse,,1–2,,Nantes,,Stadium Municipal,,Match Report,Leg 1 of 2
French 1/2 Relegation/Promotion Playoff,,Sun,5/30/2021,18:00 (19:00),Nantes,,0–1,,Toulouse,,Stade de la Beaujoire - Louis Fonteneau,,Match Report,Leg 2 of 2; Nantes won
