Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
36,Sun,7/12/2020,17:00 (18:00),Levante,1.1,1–2,0.9,Athletic Club,,Estadio Ciudad de Valencia,Alberola Rojas,Match Report,
36,Sun,7/12/2020,19:30 (20:30),Leganés,1.2,1–0,1.5,Valencia,,Estadio Municipal de Butarque,Mario Melero,Match Report,
36,Sun,7/12/2020,22:00 (23:00),Sevilla,1.7,2–0,0.4,Mallorca,,Estadio Ramón Sánchez Pizjuán,Adrián Cordero,Match Report,
36,Mon,7/13/2020,19:30 (20:30),Alavés,0.2,0–0,0.7,Getafe,,Estadio de Mendizorroza,Pablo González,Match Report,
36,Mon,7/13/2020,19:30 (20:30),Villarreal,0.4,1–2,1.3,Real Sociedad,,Estadio de la Cerámica,Guillermo Cuadra,Match Report,
36,Mon,7/13/2020,22:00 (23:00),Granada,0.9,1–2,0.4,Real Madrid,,Estadio Nuevo Los Cármenes,Santiago Jaime,Match Report,
,,,,,,,,,,,,,
37,Thu,7/16/2020,18:30 (19:30),Eibar,2.7,3–1,2,Valladolid,,Estadio Municipal de Ipurúa,César Soto,Match Report,
37,Thu,7/16/2020,21:00 (22:00),Celta Vigo,1.6,2–3,1.5,Levante,,Estadio de Balaídos,José Luis Munuera,Match Report,
37,Thu,7/16/2020,21:00 (22:00),Valencia,1.4,1–0,1.3,Espanyol,,Estadio de Mestalla,Eduardo Prieto,Match Report,
37,Thu,7/16/2020,21:00 (22:00),Real Sociedad,0.8,0–0,0.7,Sevilla,,Estadio Municipal de Anoeta,Carlos del Cerro,Match Report,
37,Thu,7/16/2020,21:00 (22:00),Mallorca,1.3,1–2,0.9,Granada,,Iberostar Estadi,Javier Estrada,Match Report,
37,Thu,7/16/2020,21:00 (22:00),Getafe,1.8,0–2,1.2,Atlético Madrid,,Coliseum Alfonso Pérez,Antonio Matéu Lahoz,Match Report,
37,Thu,7/16/2020,21:00 (22:00),Athletic Club,0.7,0–2,2,Leganés,,San Mamés,Juan Martínez,Match Report,
37,Thu,7/16/2020,21:00 (22:00),Barcelona,1.1,1–2,0.8,Osasuna,,Camp Nou,José Sánchez,Match Report,
37,Thu,7/16/2020,21:00 (22:00),Real Madrid,1.6,2–1,1.1,Villarreal,,Estadio Alfredo Di Stéfano,Alejandro Hernández,Match Report,
37,Thu,7/16/2020,21:00 (22:00),Betis,2.1,1–2,1.8,Alavés,,Estadio Benito Villamarín,David Medié,Match Report,
,,,,,,,,,,,,,
38,Sun,7/19/2020,17:00 (18:00),Alavés,0.3,0–5,3.3,Barcelona,,Estadio de Mendizorroza,Juan Martínez,Match Report,
38,Sun,7/19/2020,18:30 (19:30),Valladolid,1.1,2–0,0.5,Betis,,Estadio Municipal José Zorrilla,Santiago Jaime,Match Report,
38,Sun,7/19/2020,18:30 (19:30),Villarreal,3.2,4–0,0.5,Eibar,,Estadio de la Cerámica,Alberola Rojas,Match Report,
38,Sun,7/19/2020,21:00 (22:00),Sevilla,0.8,1–0,0.3,Valencia,,Estadio Ramón Sánchez Pizjuán,José González,Match Report,
38,Sun,7/19/2020,21:00 (22:00),Atlético Madrid,1.6,1–1,0.4,Real Sociedad,,Estadio Wanda Metropolitano,Pablo González,Match Report,
38,Sun,7/19/2020,21:00 (22:00),Levante,2.4,1–0,1.4,Getafe,,Estadio Ciudad de Valencia,Ricardo de Burgos,Match Report,
38,Sun,7/19/2020,21:00 (22:00),Granada,1.6,4–0,0.7,Athletic Club,,Estadio Nuevo Los Cármenes,Carlos del Cerro,Match Report,
38,Sun,7/19/2020,21:00 (22:00),Leganés,1.4,2–2,0.8,Real Madrid,,Estadio Municipal de Butarque,Guillermo Cuadra,Match Report,
38,Sun,7/19/2020,21:00 (22:00),Osasuna,0.9,2–2,0.8,Mallorca,,Estadio El Sadar,Antonio Matéu Lahoz,Match Report,
38,Sun,7/19/2020,21:00 (22:00),Espanyol,0.4,0–0,0.6,Celta Vigo,,RCDE Stadium,Adrián Cordero,Match Report,
