,Unnamed: 0,Team Av Shots Diff,Team Av Shots Inside Box Diff,Team Av Fouls Diff,Team Av Corners Diff,Team Av Possession Diff,Team Av Pass Accuracy Diff,Team Av Goal Diff,Opponent Av Shots Diff,Opponent Av Shots Inside Box Diff,Opponent Av Fouls Diff,Opponent Av Corners Diff,Opponent Av Possession Diff,Opponent Av Pass Accuracy Diff,Opponent Av Goal Diff
529,529,-5.4,-2.3000000000000007,-1.6999999999999993,-0.7000000000000002,-6.200000000000003,-2.8999999999999915,-0.3,-1.5999999999999996,-2.3,-1.0999999999999996,-0.7999999999999998,-21.599999999999994,-9.200000000000005,-0.7000000000000001
530,530,4.6,4.000000000000001,1.5999999999999996,2.4000000000000004,-3.200000000000003,-0.5999999999999943,-0.0999999999999999,-0.200000000000001,-1.1999999999999993,-0.200000000000001,1.2000000000000002,1.7999999999999972,2.0,-1.8
531,531,0.200000000000001,-1.0,-0.7999999999999989,1.5,-3.0,-1.2000000000000028,0.0,7.0,3.8000000000000007,2.7,4.1,26.0,10.799999999999995,-0.3999999999999999
532,532,5.600000000000001,5.1,0.7000000000000011,2.9,-2.0,-0.5999999999999943,0.1,-0.9000000000000004,-1.2000000000000002,-1.0,-0.5,-18.8,-7.700000000000003,-0.6000000000000001
533,533,4.5,2.2,0.4000000000000003,-1.0999999999999996,6.0,2.299999999999997,0.8999999999999999,-4.5,-3.6,0.7999999999999989,-1.4,-14.400000000000006,-6.700000000000003,-0.3999999999999999
534,534,-9.2,-6.9,-0.3000000000000007,-3.3,-20.200000000000003,-8.299999999999997,-0.9,2.1,1.4000000000000004,1.299999999999999,1.4,17.400000000000006,7.200000000000003,1.3
535,535,-1.0999999999999996,1.9999999999999991,1.5999999999999996,1.2999999999999998,18.40000000000001,5.699999999999989,-0.3,1.9000000000000004,0.5,2.299999999999999,-1.2999999999999998,3.799999999999997,3.700000000000003,-0.2
536,536,9.1,6.6000000000000005,-1.8000000000000007,4.4,33.2,13.400000000000006,0.9000000000000001,5.1,2.799999999999999,1.700000000000001,2.8000000000000003,21.200000000000003,8.5,-0.1999999999999999
537,537,7.9,5.1,-2.0,3.0,28.800000000000004,11.0,2.1,-0.7000000000000011,-1.3000000000000007,0.4000000000000003,1.5,-2.799999999999997,-1.0,0.0
538,538,-5.0,-2.3,-2.1999999999999997,-0.4000000000000003,-5.599999999999994,-2.3999999999999915,-0.0999999999999999,-6.0,-4.0,2.5,-2.2,-20.200000000000003,-8.400000000000006,-1.5
539,539,-0.3000000000000007,-1.1000000000000003,-0.3000000000000007,0.9000000000000004,2.799999999999997,2.5,-1.6,-0.8000000000000007,-2.3,-1.799999999999999,-1.1,10.0,4.200000000000003,0.2000000000000001
540,540,-4.9,-2.4000000000000004,0.7999999999999989,-4.0,-12.599999999999994,-3.899999999999992,-0.3,-4.5,-2.700000000000001,-0.7000000000000011,-2.9,-27.599999999999994,-13.0,-0.7
541,541,2.9000000000000004,1.4000000000000004,-2.8000000000000007,1.0,4.200000000000003,2.3999999999999915,0.7,-1.200000000000001,0.7000000000000002,0.4000000000000003,-1.0,-21.599999999999994,-8.900000000000006,0.6000000000000001
542,542,1.4000000000000004,-0.2999999999999998,-3.9,0.7000000000000002,3.799999999999997,2.200000000000003,0.3999999999999999,3.700000000000001,2.0,0.9000000000000004,2.7,19.0,7.299999999999997,-0.2999999999999998
543,543,-4.1,-1.3999999999999997,-2.6000000000000014,-0.7000000000000002,-2.799999999999997,-1.2000000000000028,-0.1999999999999999,2.9000000000000004,1.2999999999999998,2.3000000000000007,0.4000000000000003,8.0,5.6000000000000085,-0.2
544,544,-3.4000000000000004,-1.7999999999999998,-0.9000000000000004,-1.7999999999999998,-24.40000000000001,-11.400000000000006,-0.8999999999999999,8.4,6.299999999999999,-1.799999999999999,3.0000000000000004,28.40000000000001,11.700000000000005,0.9000000000000001
545,545,-8.4,-6.4,-1.0999999999999996,-2.5,-18.40000000000001,-7.199999999999989,-0.4999999999999999,-5.1,-2.9000000000000004,0.2999999999999989,-3.2,-10.599999999999994,-3.6000000000000085,-0.1999999999999999
546,546,-1.0,1.8999999999999997,1.5999999999999996,0.4000000000000003,15.200000000000005,4.0,-0.1,-6.799999999999999,-4.799999999999999,2.3000000000000007,-2.5,-22.8,-9.200000000000005,-1.2000000000000002
547,547,8.399999999999999,5.799999999999999,-1.6999999999999993,2.8,28.800000000000004,10.0,2.0,4.1,1.6000000000000003,1.0999999999999996,-0.5,9.0,3.700000000000003,0.7
548,548,6.399999999999999,5.6000000000000005,1.299999999999999,3.4000000000000004,4.0,1.6000000000000083,0.3,3.4000000000000004,2.0,3.1,2.0,23.0,9.399999999999991,1.3
549,549,-0.5,-1.7999999999999998,-1.299999999999999,-1.3000000000000005,10.400000000000006,4.5,0.1,-0.0999999999999996,-0.7000000000000011,-1.5999999999999996,-0.2000000000000001,-18.599999999999994,-7.199999999999989,-0.6000000000000001
550,550,-4.4,-2.8999999999999995,0.5,-1.3999999999999997,-17.799999999999997,-7.799999999999997,-0.2999999999999998,0.3000000000000007,-0.6000000000000005,0.0,0.5999999999999996,0.0,1.2999999999999972,-1.5
551,551,-3.4000000000000004,-3.3000000000000007,0.4000000000000003,-0.4000000000000003,-10.799999999999995,-3.5999999999999943,-0.2,-1.8000000000000007,0.3999999999999994,1.0999999999999996,-1.5,-23.40000000000001,-10.099999999999994,0.5
552,552,-3.9,-2.5,0.0999999999999996,-2.7,-8.400000000000006,-2.8999999999999915,-0.1999999999999999,4.799999999999999,4.799999999999999,1.0,2.5,2.799999999999997,1.0,0.2
553,553,-0.3000000000000007,0.200000000000001,-1.1999999999999993,-0.2999999999999998,-18.8,-7.799999999999997,-0.5,-5.299999999999999,-2.7,-0.5,-1.0999999999999996,-16.400000000000006,-6.699999999999989,-0.5
554,554,-7.5,-5.9,-1.1999999999999993,-2.3000000000000003,-18.40000000000001,-7.299999999999997,-0.3999999999999999,7.800000000000001,6.0,-2.0,2.6,26.0,10.600000000000009,0.6000000000000001
555,555,3.6000000000000014,1.7999999999999998,2.5,1.4,7.400000000000006,4.899999999999992,-0.3999999999999999,-1.3000000000000007,-1.9000000000000004,1.0999999999999996,0.8999999999999995,-2.0,-0.0999999999999943,-0.2999999999999999
556,556,3.9,1.7000000000000002,0.6999999999999993,2.7,21.8,8.099999999999994,-0.1999999999999999,-5.0,-2.4000000000000004,-2.299999999999999,-0.9000000000000004,-4.799999999999997,-2.5999999999999943,0.0999999999999999
557,557,7.6,5.6000000000000005,-1.8000000000000007,2.3000000000000003,24.599999999999994,8.0,1.7000000000000002,1.6999999999999993,3.1,1.0,0.7000000000000002,14.400000000000006,4.200000000000003,-0.1
558,558,0.5,-0.9000000000000004,-3.3999999999999986,0.5000000000000004,2.4000000000000057,2.0,-0.1,-7.1000000000000005,-5.4,2.1999999999999997,-1.7999999999999998,-18.599999999999994,-7.599999999999994,-1.4
559,559,3.299999999999999,1.9000000000000004,4.0,1.3999999999999997,19.40000000000001,8.200000000000003,1.5,-0.5,-1.7999999999999998,-1.0,-1.6,12.400000000000006,5.5,0.3
560,560,-2.4000000000000004,-1.4000000000000004,-1.4000000000000004,-2.0,-22.0,-9.900000000000006,-0.1,1.5999999999999996,0.0,-0.3999999999999986,0.6000000000000005,-0.5999999999999943,1.3000000000000114,-1.1999999999999995
561,561,2.5,0.8999999999999995,1.4000000000000004,-1.0999999999999996,4.599999999999994,2.200000000000003,0.5,-4.0,-1.0999999999999996,1.1999999999999993,-1.8000000000000005,-25.8,-11.099999999999994,0.5
562,562,3.6,1.8000000000000007,2.6999999999999997,1.2000000000000002,4.599999999999994,3.200000000000003,-0.5000000000000001,0.9000000000000004,-0.5999999999999996,-3.0,1.0000000000000004,4.799999999999997,2.9000000000000057,0.1999999999999999
563,563,-5.100000000000001,-3.0,-2.6999999999999997,-1.0,-6.200000000000003,-3.5,-0.0999999999999999,9.7,6.4,-1.8000000000000007,1.9,24.0,8.600000000000009,1.5000000000000002
564,564,8.200000000000001,6.799999999999999,-1.3000000000000007,3.2,24.8,9.700000000000005,0.7,5.5,5.199999999999999,1.5,2.5,5.200000000000003,1.5,0.0999999999999999
565,565,-5.199999999999999,-3.6,-1.0999999999999996,-2.8999999999999995,-11.599999999999994,-4.200000000000003,0.0,0.2999999999999989,-1.0,-1.4000000000000004,-0.7000000000000002,10.200000000000005,5.0,0.1999999999999999
566,566,0.0,1.7000000000000002,1.3999999999999986,0.2000000000000001,10.200000000000005,2.4000000000000057,-0.1999999999999999,4.600000000000001,2.3,1.0999999999999996,3.6,21.40000000000001,8.5,-0.3
567,567,-1.5999999999999996,-0.5,-1.1999999999999993,-2.4000000000000004,-21.599999999999994,-9.0,0.2,2.6,1.5,1.9000000000000004,-0.3999999999999994,7.400000000000006,2.8999999999999915,0.6000000000000001
568,568,3.6,1.9000000000000004,3.6999999999999993,0.9000000000000004,18.8,8.0,1.7,-2.1,-1.0000000000000009,-0.7999999999999989,0.0999999999999996,-11.0,-3.5,-0.3999999999999999
569,569,-4.5,-1.2999999999999998,0.6999999999999993,-2.8000000000000003,-25.0,-11.0,0.8,-1.9000000000000004,-0.5999999999999996,-0.4000000000000003,-1.8000000000000007,-17.799999999999997,-7.900000000000006,-0.5999999999999999
570,570,0.3000000000000007,-0.8999999999999995,-0.6000000000000014,0.5,-0.2000000000000028,1.5,-1.4,-10.2,-7.800000000000001,-1.4000000000000004,-2.6000000000000005,-21.0,-8.5,-0.8
571,571,-7.200000000000001,-5.1000000000000005,2.1999999999999997,-1.0,-14.799999999999995,-6.399999999999992,-1.6,-1.5,-2.1999999999999997,0.5,0.5,-2.200000000000003,-0.2000000000000028,-0.1
572,572,-4.0,-2.5,-1.0999999999999996,-2.0,-8.400000000000006,-3.299999999999997,-0.0999999999999998,2.6,0.5,-2.9000000000000004,2.3000000000000003,9.400000000000006,4.5,0.3
573,573,-2.3000000000000007,-0.8999999999999995,-1.0999999999999996,-2.1000000000000005,-22.40000000000001,-9.400000000000006,0.0,-4.5,-2.4000000000000004,-1.6999999999999993,-2.4,-11.799999999999995,-5.299999999999997,0.0
574,574,0.7999999999999989,-0.4000000000000003,-2.0,-0.5,11.200000000000005,5.5,0.2999999999999998,2.1999999999999997,1.1000000000000003,2.200000000000001,-0.0999999999999996,-0.5999999999999943,1.2000000000000028,-0.3
575,575,-1.0999999999999996,1.0999999999999996,0.5999999999999996,-0.2000000000000001,9.799999999999995,2.299999999999997,-0.0999999999999998,2.200000000000001,1.5,2.9000000000000004,1.2000000000000002,17.799999999999997,7.200000000000003,1.0
576,576,-8.9,-7.0,-1.8000000000000007,-2.2,-21.200000000000003,-8.700000000000003,-1.1,3.799999999999999,1.7999999999999998,2.6999999999999997,0.3000000000000007,13.200000000000005,5.700000000000003,0.7
577,577,5.300000000000001,2.999999999999999,1.3000000000000007,3.2,16.599999999999994,6.799999999999997,-0.1999999999999999,-3.4000000000000004,-1.8999999999999997,-0.5,-3.1,-23.200000000000003,-9.899999999999991,-0.3999999999999999
578,578,2.6,0.7999999999999998,0.5999999999999996,1.1000000000000003,7.0,4.899999999999992,-0.3,9.1,5.6,-2.0,2.7,23.40000000000001,8.100000000000009,1.4
579,579,-8.0,-5.7,2.700000000000001,-1.7000000000000002,-17.799999999999997,-8.0,-1.8,5.699999999999999,4.4,2.1999999999999997,3.0,5.0,1.4000000000000057,0.0
580,580,6.699999999999999,5.800000000000001,-0.7999999999999989,2.4000000000000004,26.0,10.200000000000005,0.5999999999999999,-5.6,-1.6999999999999993,0.0,-1.9,-20.599999999999994,-9.399999999999991,0.5
581,581,-1.5,-1.8999999999999997,-0.5,0.2000000000000001,-3.5999999999999943,-0.5999999999999943,-0.0999999999999999,-1.6999999999999993,-1.2000000000000002,-0.7999999999999989,-0.2000000000000001,-9.799999999999995,-3.1999999999999886,-0.4000000000000001
582,582,7.800000000000001,5.9,1.4000000000000004,4.1,9.599999999999994,3.6999999999999886,-0.0999999999999999,-3.0,-0.4000000000000003,1.6999999999999993,-0.7999999999999998,5.0,0.5,-0.2999999999999999
583,583,-2.6000000000000014,-1.6000000000000003,-0.5,-0.5999999999999996,-12.200000000000005,-4.200000000000003,0.0,-5.200000000000001,-1.8000000000000007,-0.1000000000000014,-1.2999999999999998,-19.8,-8.899999999999991,0.3999999999999999
584,584,7.4,6.299999999999999,-0.6000000000000014,1.5,23.40000000000001,9.400000000000006,0.6000000000000001,1.1999999999999993,0.6999999999999993,2.5,-0.2000000000000001,-0.7999999999999972,1.0,-0.4000000000000001
585,585,-8.899999999999999,-6.7,-2.0,-2.5000000000000004,-20.8,-9.600000000000009,-1.0,9.7,6.0,-1.3000000000000007,3.2,26.0,9.100000000000009,1.4
586,586,-2.8999999999999986,-1.1000000000000003,-1.200000000000001,-1.2999999999999998,-4.400000000000006,-1.2000000000000028,-0.1,-3.799999999999999,-2.6,-1.0999999999999996,-2.0000000000000004,-7.799999999999997,-3.3999999999999915,0.0
587,587,6.800000000000001,3.8,1.0,3.0,19.200000000000003,7.800000000000011,0.1,2.4000000000000004,1.6999999999999993,1.5999999999999996,1.2000000000000002,16.599999999999994,7.099999999999994,1.0
588,588,-4.1,-2.0,-0.4000000000000003,-2.7,-21.8,-8.5,-0.5,3.0,0.9000000000000004,-2.6000000000000014,2.3000000000000003,7.799999999999997,4.099999999999994,0.3
589,589,4.699999999999999,2.5,2.4000000000000004,1.4000000000000004,15.0,7.0,0.8,1.1999999999999993,-0.2999999999999998,0.0999999999999996,0.4000000000000003,0.4000000000000057,1.5,-0.5
590,590,-0.3000000000000007,-1.0999999999999996,-2.8000000000000007,-1.5999999999999996,6.400000000000006,3.0999999999999943,0.1999999999999999,-8.9,-6.2,3.3000000000000007,-2.0000000000000004,-17.799999999999997,-8.399999999999991,-1.6
591,591,-2.8000000000000007,-1.5999999999999996,-1.1999999999999993,-2.0,-23.40000000000001,-10.699999999999989,0.1999999999999999,-1.6999999999999993,-2.4000000000000004,-0.1999999999999993,-0.0999999999999996,-0.5999999999999943,0.5999999999999943,-0.4999999999999999
592,592,-3.5,-2.3,-0.9000000000000004,-2.0,-20.40000000000001,-9.0,0.1999999999999999,4.0,1.5,-1.799999999999999,2.8000000000000003,11.200000000000005,4.799999999999997,0.3
593,593,2.200000000000001,1.700000000000001,1.6999999999999993,1.3000000000000007,12.599999999999994,5.0,0.8,-1.0,0.1000000000000005,-0.5,-0.2999999999999998,-2.200000000000003,-0.7000000000000028,0.0
594,594,1.200000000000001,0.3999999999999994,0.9000000000000004,0.5999999999999996,-0.5999999999999943,0.7999999999999972,-0.8,-4.299999999999999,-2.2,-0.7999999999999989,-0.2000000000000001,-12.799999999999995,-4.700000000000003,-0.3999999999999999
595,595,1.6999999999999993,0.1999999999999993,-3.0,-1.4,11.400000000000006,5.0,0.9000000000000001,-3.200000000000001,-0.6999999999999993,-0.3000000000000007,-0.2000000000000001,5.599999999999994,0.4000000000000057,-0.3
596,596,6.800000000000001,3.6,2.6999999999999997,3.4000000000000004,21.599999999999994,10.200000000000005,0.5999999999999999,-4.699999999999999,-2.1,-0.6999999999999993,-2.6,-21.200000000000003,-7.899999999999991,-0.5
597,597,-0.1999999999999993,-0.9000000000000004,-0.4000000000000003,-0.4000000000000003,-4.0,-0.5999999999999943,-0.4000000000000001,6.300000000000001,3.499999999999999,1.3000000000000007,1.7999999999999998,16.200000000000003,6.5,0.4999999999999999
598,598,10.0,6.6,-1.0999999999999996,3.4000000000000004,28.0,10.0,1.3000000000000005,6.1,5.4,0.5,0.3000000000000007,20.0,8.400000000000006,0.6000000000000001
599,599,-9.7,-8.100000000000001,-2.1999999999999997,-3.2,-25.40000000000001,-11.200000000000005,-0.8999999999999999,-9.6,-6.3,3.299999999999999,-2.0,-21.8,-10.199999999999989,-1.7
600,600,-3.0,-2.0,-0.5,-2.3999999999999995,-8.200000000000003,-3.0999999999999943,0.0999999999999999,-4.300000000000001,-1.5999999999999996,0.4000000000000003,-1.3999999999999997,-17.599999999999994,-7.799999999999997,0.1999999999999999
601,601,-1.0,-1.9000000000000004,-0.6999999999999993,-0.2000000000000001,1.2000000000000028,1.1999999999999886,-0.5999999999999999,6.2,5.1000000000000005,2.1,2.7,6.400000000000006,2.9000000000000057,0.0999999999999999
602,602,-2.5,-1.0999999999999996,-0.5,-1.2999999999999998,-10.200000000000005,-4.099999999999994,0.0,2.9000000000000004,2.9000000000000004,1.0999999999999996,0.8999999999999995,-0.4000000000000057,0.0,0.0999999999999999
603,603,-3.0,-1.2000000000000002,0.4000000000000003,-0.2000000000000001,4.400000000000006,0.5,0.0,-4.600000000000001,-2.500000000000001,-1.5,-0.5999999999999996,-18.8,-8.900000000000006,-0.1999999999999999
604,604,-2.6,-1.7000000000000002,-0.3000000000000007,-1.8000000000000007,-7.599999999999994,-2.799999999999997,0.0,-9.900000000000002,-7.0,3.3000000000000007,-2.4,-19.0,-8.299999999999997,-1.8
605,605,2.4000000000000004,1.7000000000000002,2.4000000000000004,1.2000000000000002,10.0,3.799999999999997,0.8,7.399999999999999,4.2,3.0,3.6,25.0,11.5,0.2999999999999998
606,606,5.9,3.6999999999999993,1.6999999999999993,1.7000000000000002,12.799999999999995,4.900000000000006,0.9000000000000001,-4.200000000000001,-2.3000000000000007,-0.0999999999999996,-2.0,-21.0,-8.799999999999997,0.0
607,607,5.1,2.1999999999999997,-2.1999999999999997,3.0,15.400000000000006,6.5,0.6000000000000001,5.199999999999999,4.9,0.3000000000000007,-0.4000000000000003,16.200000000000003,6.400000000000006,0.7
608,608,-5.300000000000001,-2.3000000000000007,-1.200000000000001,-2.7,-20.40000000000001,-7.700000000000003,-0.1,9.599999999999998,6.300000000000001,-0.6999999999999993,3.6,26.40000000000001,9.700000000000005,1.1
609,609,0.8000000000000007,0.2999999999999998,1.3000000000000007,0.7999999999999998,0.0,1.7999999999999972,-1.1,0.0999999999999996,-1.3000000000000007,-0.8000000000000007,-0.5,-0.5999999999999943,1.0,-0.5999999999999999
610,610,-0.4000000000000003,-0.6999999999999993,-2.5,-1.7999999999999998,7.0,2.4000000000000057,0.8000000000000003,0.4000000000000003,-0.5,-0.6999999999999993,0.5,5.0,2.300000000000012,-0.6
611,611,-6.1,-5.300000000000001,-2.0,-1.2999999999999998,-20.40000000000001,-9.200000000000005,-0.8,-1.200000000000001,-0.2999999999999998,-1.0,-0.3000000000000007,-3.799999999999997,-1.0,-0.1
612,612,1.5,1.7999999999999998,1.1999999999999993,1.2000000000000002,-4.400000000000006,-2.0,0.2,9.9,6.1,-0.5,3.5,30.40000000000001,11.400000000000006,1.1
613,613,6.699999999999999,3.499999999999999,2.4000000000000004,2.2,16.0,6.700000000000003,0.8,-4.0,-2.0,-1.8999999999999984,-0.8999999999999995,-17.799999999999997,-8.299999999999997,-0.1999999999999999
614,614,5.9,5.4,0.5,0.5,18.200000000000003,6.799999999999997,0.5999999999999999,8.6,4.2,2.1,4.2,25.599999999999994,12.0,0.6000000000000001
615,615,-4.4,-4.4,-0.5999999999999996,-1.1000000000000003,-19.40000000000001,-9.099999999999994,-0.7,3.3000000000000007,1.1000000000000003,-1.1000000000000014,1.6999999999999995,10.799999999999995,4.900000000000006,0.5
616,616,-1.8000000000000007,-1.0,-1.0999999999999996,-0.5,-4.400000000000006,-1.5,-0.1999999999999999,0.0,-0.4000000000000003,-0.6000000000000014,-0.4000000000000003,2.200000000000003,2.200000000000003,-0.8
617,617,2.3000000000000007,2.299999999999999,2.0,1.0,12.0,4.5,0.7,-0.5999999999999996,-0.3999999999999994,1.5999999999999996,0.5,-1.2000000000000028,1.2000000000000028,-1.3
618,618,-9.7,-6.9,3.6999999999999993,-3.2,-19.200000000000003,-8.300000000000011,-1.5,-6.200000000000001,-2.4000000000000004,-0.9000000000000004,-2.6,-26.40000000000001,-10.699999999999989,-0.1999999999999999
619,619,0.0,-1.2000000000000002,-1.0999999999999996,-1.0,-2.200000000000003,0.5999999999999943,-0.2999999999999998,-3.5,-1.5999999999999996,0.4000000000000003,-0.2000000000000001,1.0,-1.5999999999999943,0.4999999999999999
620,620,-1.0999999999999996,-0.4000000000000003,-2.0,-0.1000000000000005,1.2000000000000028,1.5,-0.3,-0.0999999999999996,-0.7000000000000011,-2.4000000000000004,-1.0,7.599999999999994,2.4000000000000057,0.6000000000000001
621,621,-4.9,-2.299999999999999,-0.7000000000000011,-2.6999999999999997,-22.200000000000003,-9.599999999999994,-0.1999999999999999,-1.9000000000000004,-0.6999999999999993,-1.0,-1.1000000000000003,-7.799999999999997,-3.1000000000000085,0.1
622,622,2.0,0.1000000000000005,-1.8000000000000007,1.7000000000000002,12.799999999999995,5.700000000000003,0.7,2.6999999999999997,2.0,0.9000000000000004,1.4000000000000004,1.0,-0.5,0.4
623,623,5.700000000000001,5.6,0.5,0.2000000000000001,16.799999999999997,6.900000000000006,0.4999999999999999,0.0999999999999996,0.3000000000000007,-2.1,-0.2000000000000001,-0.5999999999999943,1.5,-0.1999999999999999
624,624,-0.5,-0.2000000000000001,2.299999999999999,0.5,0.0,1.3999999999999917,-1.4,-5.299999999999999,-2.1,-0.7999999999999989,-2.1,-25.8,-9.599999999999994,-0.1
625,625,-6.0,-3.3999999999999995,-1.0999999999999996,-3.1000000000000005,-22.40000000000001,-10.100000000000009,-0.4000000000000001,-3.9,-1.8000000000000007,0.6000000000000014,-0.1999999999999993,-2.4000000000000057,-3.700000000000003,0.9000000000000001
626,626,7.5,3.200000000000001,2.6999999999999997,4.1000000000000005,21.200000000000003,10.200000000000005,0.3999999999999999,-1.8000000000000007,-2.1,-1.4000000000000004,-0.7000000000000002,6.799999999999997,1.5999999999999943,0.1999999999999999
627,627,-3.1,-3.3000000000000007,-1.5,-1.5999999999999996,-20.40000000000001,-9.600000000000009,-0.5999999999999999,7.100000000000001,4.299999999999999,1.8999999999999984,1.7999999999999998,15.200000000000005,6.700000000000003,1.2
628,628,-0.0999999999999996,0.2999999999999998,-1.1999999999999993,-0.5999999999999996,-3.200000000000003,-1.2000000000000028,0.0999999999999999,7.300000000000001,5.2,-0.4000000000000003,2.9,24.599999999999994,9.599999999999994,1.2000000000000002
629,629,-9.5,-6.8,3.1,-3.9,-19.200000000000003,-8.299999999999997,-1.4,-4.299999999999999,-2.3999999999999986,-0.8999999999999986,-0.9000000000000004,-17.799999999999997,-8.099999999999994,-0.5
630,630,-1.0999999999999996,0.6000000000000014,-0.6999999999999993,-0.9000000000000004,-5.0,-1.8999999999999917,0.0999999999999998,-0.4000000000000003,-1.5999999999999996,-0.6999999999999993,-0.6000000000000005,-2.0,0.8999999999999915,-0.7000000000000002
631,631,-0.6999999999999993,-0.6999999999999993,-0.5999999999999996,0.2999999999999998,3.799999999999997,2.300000000000012,-0.8999999999999999,4.300000000000001,2.8000000000000007,1.1999999999999993,1.9000000000000004,16.599999999999994,6.200000000000003,0.5
632,632,-4.5,-2.299999999999999,-1.5999999999999996,-0.5,-13.400000000000006,-6.5,-0.7,1.700000000000001,1.5,0.8000000000000007,0.5,2.200000000000003,0.5999999999999943,0.1
633,633,6.6,6.199999999999999,1.5999999999999996,1.2000000000000002,18.8,7.700000000000003,0.3999999999999999,-3.9,-4.199999999999999,-1.8000000000000007,-3.0,-22.8,-10.900000000000006,-0.8999999999999999
634,634,-1.3999999999999986,-1.200000000000001,-1.3000000000000007,-1.0999999999999996,-9.599999999999994,-3.700000000000003,-0.3,-0.1999999999999993,-1.6000000000000003,-0.4000000000000003,-0.4000000000000003,-1.0,0.9000000000000057,-0.9000000000000001
635,635,5.6,1.5999999999999996,2.6999999999999997,3.4,16.400000000000006,8.0,-0.2999999999999998,0.0,-0.200000000000001,-0.200000000000001,0.5999999999999996,4.599999999999994,2.1000000000000085,-0.9
636,636,-2.8000000000000007,-1.0999999999999996,-0.4000000000000003,0.0,2.799999999999997,-1.4000000000000057,1.1,3.0,2.1,-0.9000000000000004,1.0999999999999996,12.799999999999995,5.1000000000000085,0.5
637,637,-5.4,-2.6000000000000005,-1.4000000000000004,-2.2,-28.2,-10.099999999999994,0.1,-0.5999999999999996,0.9000000000000004,-0.1000000000000014,-0.5999999999999996,-5.400000000000006,-2.200000000000003,0.5
638,638,-7.999999999999998,-7.699999999999999,-2.5,-2.9000000000000004,-5.0,-2.700000000000003,-2.3,8.3,5.6000000000000005,2.799999999999999,3.2,19.599999999999994,9.5,1.3
639,639,8.1,6.1,-0.5,3.3,27.0,10.5,1.4,-1.0,-1.5999999999999996,-1.6999999999999993,-0.5,8.0,2.4000000000000057,0.5
640,640,-1.9000000000000004,-0.5999999999999996,-2.1999999999999997,-0.9000000000000004,-5.400000000000006,-0.7999999999999972,-0.0999999999999998,-2.9000000000000004,0.0999999999999996,3.1,-1.0,-13.400000000000006,-6.399999999999992,-1.2000000000000002
641,641,3.6999999999999993,1.6000000000000003,-0.8000000000000007,2.3,13.0,6.299999999999997,0.6,7.1,6.0,2.1,1.8000000000000005,22.200000000000003,8.600000000000009,0.5999999999999999
642,642,-4.699999999999999,-2.299999999999999,-0.5999999999999996,-1.9000000000000004,-25.8,-9.299999999999995,0.1999999999999999,-2.8000000000000007,-1.6999999999999993,-2.0,-1.2000000000000002,-7.400000000000006,-1.0999999999999943,-0.0999999999999998
643,643,-2.6999999999999997,0.4000000000000003,3.200000000000001,-1.1999999999999995,-17.0,-7.899999999999991,-1.0000000000000002,0.9000000000000004,1.2999999999999998,-0.1999999999999993,0.2000000000000001,2.0,0.8999999999999915,-0.1
644,644,-3.5,-1.8000000000000007,-0.5,0.5,3.200000000000003,-1.0999999999999943,0.6000000000000001,-0.5999999999999996,-0.4000000000000003,-1.3000000000000007,-1.2999999999999998,-10.400000000000006,-3.700000000000003,-0.1999999999999999
645,645,-4.100000000000001,-2.5,-0.7000000000000011,-0.0999999999999996,-13.799999999999995,-6.599999999999994,-0.8,9.2,6.300000000000001,3.6999999999999993,3.7,18.8,9.200000000000005,1.6999999999999995
646,646,7.0,5.4,-1.200000000000001,3.3000000000000003,25.599999999999994,10.400000000000006,1.0,-8.700000000000001,-8.0,-3.1,-3.2,-6.799999999999997,-3.200000000000003,-2.5
647,647,3.3000000000000007,2.8999999999999995,-1.5999999999999996,1.0,10.0,4.400000000000006,0.9000000000000001,-0.8000000000000007,-1.8999999999999997,-0.5999999999999996,-0.2000000000000001,1.5999999999999943,1.7000000000000028,-0.9999999999999998
648,648,-0.4000000000000003,0.5999999999999996,-1.2000000000000002,-0.5,-2.0,-0.8999999999999915,0.7000000000000002,4.4,0.7999999999999998,1.6999999999999993,3.2,15.200000000000005,7.299999999999997,-0.1999999999999999
649,649,-1.6999999999999993,-2.5,-1.0,-1.2999999999999998,2.799999999999997,0.7000000000000028,0.5,2.4000000000000004,1.7000000000000002,0.5999999999999996,1.2999999999999998,7.799999999999997,2.5999999999999943,-0.7
650,650,2.200000000000001,1.8000000000000007,1.0,0.5999999999999996,4.799999999999997,2.0,0.2,-0.7999999999999989,-0.5,-0.5999999999999996,-1.5,-13.599999999999994,-5.300000000000011,-0.1999999999999999
651,651,-4.200000000000001,-3.1000000000000014,0.0,-0.5999999999999996,-16.200000000000003,-7.399999999999991,-0.8999999999999999,-4.900000000000002,-3.1000000000000005,-1.0999999999999996,1.0,6.400000000000006,0.3999999999999915,0.5
652,652,8.3,6.800000000000001,1.0,1.0,22.0,8.599999999999994,1.1,9.7,6.9,3.1000000000000014,4.0,19.200000000000003,9.799999999999995,1.6
653,653,7.9,5.4,-0.5,3.8,27.599999999999994,10.900000000000006,1.3000000000000005,3.4000000000000004,1.0999999999999996,-0.1999999999999993,2.5,13.0,6.299999999999997,0.7
654,654,-3.1999999999999997,-3.3999999999999995,-0.5,-0.0999999999999996,-2.200000000000003,-0.2000000000000028,-1.1,-5.899999999999999,-3.3,0.5999999999999996,-2.2,-23.40000000000001,-8.5,0.0
